datetime,temperature,rain,location
2022-01-01,1.7993055555555557,0.0,storzic
2022-01-02,1.7736111111111112,0.0,storzic
2022-01-03,2.490972222222222,0.0,storzic
2022-01-04,5.824305555555556,0.016666666666666666,storzic
2022-01-05,6.493055555555555,0.3770833333333334,storzic
2022-01-06,0.8409722222222222,0.03125,storzic
2022-01-07,-2.3062500000000004,0.0,storzic
2022-01-08,-4.235416666666667,0.0,storzic
2022-01-09,-3.398611111111111,0.0,storzic
2022-01-10,0.4729166666666667,0.0,storzic
2022-01-11,-0.8875,0.0,storzic
2022-01-12,-3.536111111111111,0.0,storzic
2022-01-13,-3.632638888888889,0.0,storzic
2022-01-14,-0.9027777777777778,0.0,storzic
2022-01-15,-0.25625000000000003,0.0,storzic
2022-01-16,-1.9645833333333331,0.0,storzic
2022-01-17,-0.5263888888888889,0.0,storzic
2022-01-18,0.13333333333333336,0.0,storzic
2022-01-19,-3.7270833333333337,0.0,storzic
2022-01-20,-0.7326388888888888,0.0,storzic
2022-01-21,-0.8215277777777777,0.0,storzic
2022-01-22,-0.34722222222222215,0.0,storzic
2022-01-23,0.6236111111111111,0.0,storzic
2022-01-24,-0.5993055555555555,0.0,storzic
2022-01-25,0.6444444444444444,0.0,storzic
2022-01-26,-1.5145833333333334,0.0,storzic
2022-01-27,-1.5479166666666666,0.0,storzic
2022-01-28,2.115972222222222,0.0,storzic
2022-01-29,0.37569444444444444,0.0,storzic
2022-01-30,1.2958333333333334,0.0,storzic
2022-01-31,-1.1305555555555555,0.01875,storzic
2022-02-01,0.6055555555555556,0.0,storzic
2022-02-02,3.2652777777777775,0.0,storzic
2022-02-03,2.4402777777777778,0.0,storzic
2022-02-04,4.115972222222222,0.0,storzic
2022-02-05,4.493055555555555,0.0,storzic
2022-02-06,3.459722222222222,0.0,storzic
2022-02-07,6.059722222222223,0.01875,storzic
2022-02-08,4.688888888888889,0.0,storzic
2022-02-09,3.6493055555555554,0.0,storzic
2022-02-10,2.7847222222222223,0.0,storzic
2022-02-11,4.850694444444445,0.0,storzic
2022-02-12,2.520138888888889,0.0,storzic
2022-02-13,0.6277777777777778,0.0,storzic
2022-02-14,1.3354166666666665,0.0,storzic
2022-02-15,3.6812500000000004,0.41041666666666665,storzic
2022-02-16,2.673611111111111,0.0,storzic
2022-02-17,3.827777777777778,0.0,storzic
2022-02-18,6.063888888888889,0.0,storzic
2022-02-19,7.451388888888889,0.20208333333333336,storzic
2022-02-20,5.144444444444444,0.0,storzic
2022-02-21,3.3270833333333334,0.12708333333333333,storzic
2022-02-22,3.6472222222222226,0.0,storzic
2022-02-23,4.5569444444444445,0.0,storzic
2022-02-24,5.307638888888889,0.0,storzic
2022-02-25,2.8152777777777778,0.08958333333333333,storzic
2022-02-26,3.627083333333333,0.0,storzic
2022-02-27,4.856249999999999,0.0,storzic
2022-02-28,0.9097222222222222,0.0,storzic
2022-03-01,2.240277777777778,0.0,storzic
2022-03-02,0.9729166666666667,0.0,storzic
2022-03-03,2.6222222222222222,0.0,storzic
2022-03-04,2.6180555555555554,0.0,storzic
2022-03-05,0.8076388888888889,0.0,storzic
2022-03-06,1.1618055555555555,0.0,storzic
2022-03-07,-0.3284722222222222,0.0,storzic
2022-03-08,1.4569444444444446,0.0,storzic
2022-03-09,2.2104166666666667,0.0,storzic
2022-03-10,3.769444444444444,0.0,storzic
2022-03-11,2.1458333333333335,0.0,storzic
2022-03-12,-0.3923611111111111,0.0,storzic
2022-03-13,1.0659722222222223,0.0,storzic
2022-03-14,3.988888888888889,0.0,storzic
2022-03-15,4.211805555555555,0.0,storzic
2022-03-16,8.297916666666667,0.0,storzic
2022-03-17,8.502083333333333,0.0,storzic
2022-03-18,5.810416666666667,0.0,storzic
2022-03-19,5.041666666666667,0.0,storzic
2022-03-20,5.803472222222222,0.0,storzic
2022-03-21,3.979861111111111,0.0,storzic
2022-03-22,6.271527777777778,0.0,storzic
2022-03-23,9.094444444444443,0.0,storzic
2022-03-24,10.602777777777778,0.0,storzic
2022-03-25,10.238194444444444,0.0,storzic
2022-03-26,10.799305555555556,0.0,storzic
2022-03-27,10.756944444444445,0.0,storzic
2022-03-28,11.240972222222222,0.0,storzic
2022-03-29,9.461111111111112,0.0,storzic
2022-03-30,7.872222222222222,0.008333333333333333,storzic
2022-03-31,6.216666666666667,0.5958333333333333,storzic
2022-04-01,7.511805555555556,0.03958333333333333,storzic
2022-04-02,2.752083333333333,0.37083333333333335,storzic
2022-04-03,4.428472222222222,0.0,storzic
2022-04-04,4.3493055555555555,0.0,storzic
2022-04-05,6.695138888888889,0.0,storzic
2022-04-06,9.140972222222222,0.0,storzic
2022-04-07,10.591666666666667,0.0,storzic
2022-04-08,11.570138888888888,0.01875,storzic
2022-04-09,7.279861111111111,0.16666666666666666,storzic
2022-04-10,4.691666666666666,0.0,storzic
2022-04-11,7.659722222222222,0.0,storzic
2022-04-12,9.754166666666666,0.0,storzic
2022-04-13,11.789583333333333,0.0,storzic
2022-04-14,14.529861111111112,0.0,storzic
2022-04-15,12.361805555555556,0.012500000000000002,storzic
2022-04-16,11.662500000000001,0.0,storzic
2022-04-17,9.274999999999999,0.0,storzic
2022-04-18,8.1875,0.0,storzic
2022-04-19,8.658333333333333,0.09375,storzic
2022-04-20,7.221527777777778,0.0,storzic
2022-04-21,8.116666666666667,0.0020833333333333333,storzic
2022-04-22,8.908333333333333,0.3770833333333334,storzic
2022-04-23,11.515972222222222,0.0,storzic
2022-04-24,12.004861111111111,0.06458333333333334,storzic
2022-04-25,10.79375,0.0,storzic
2022-04-26,9.245138888888889,0.16666666666666666,storzic
2022-04-27,10.336111111111112,0.12916666666666668,storzic
2022-04-28,11.314583333333333,0.0,storzic
2022-04-29,12.497222222222222,0.0,storzic
2022-04-30,13.639583333333333,0.0,storzic
2022-05-01,11.058333333333334,0.33125,storzic
2022-05-02,13.259027777777778,0.11458333333333333,storzic
2022-05-03,14.713194444444444,0.0,storzic
2022-05-04,15.011805555555554,0.0,storzic
2022-05-05,14.671527777777776,0.0,storzic
2022-05-06,12.526388888888889,0.02291666666666667,storzic
2022-05-07,12.614583333333334,0.09791666666666667,storzic
2022-05-08,14.261111111111111,0.014583333333333332,storzic
2022-05-09,13.823611111111111,0.10625000000000001,storzic
2022-05-10,16.571527777777778,0.0,storzic
2022-05-11,18.53472222222222,0.0,storzic
2022-05-12,19.99375,0.0,storzic
2022-05-13,18.744444444444444,0.01875,storzic
2022-05-14,18.19861111111111,0.008333333333333333,storzic
2022-05-15,19.445833333333333,0.0,storzic
2022-05-16,20.06875,0.0,storzic
2022-05-17,20.664583333333333,0.006250000000000001,storzic
2022-05-18,17.893749999999997,0.0,storzic
2022-05-19,17.28611111111111,0.0,storzic
2022-05-20,19.668055555555554,0.0,storzic
2022-05-21,20.84375,0.0,storzic
2022-05-22,20.744444444444444,0.025000000000000005,storzic
2022-05-23,20.325000000000003,0.0,storzic
2022-05-24,21.39513888888889,0.0,storzic
